Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
6912	-567.1537	-599.1766	32.02291	0.128335	0.376927	0.623072	0.871665	1.027673	0.130771	0.0150481	0.0643494	0.0182253	0.0233661	0.0509652	0.0280469	0.298378	0.205702	0.0955794	0.0486068	0.0210232	0.0264737	0.0236073	0.0229592	0.00661836	0.0217552	0.00224983	0.141675	0.0128195	0.0191524	0.0185611	0.28648	0.0788568	0.188497	0.0741276	0.00786654	0.0874	0.133917	0.412172	0.0294294	0.524175	0.0342237	0.143544	0.388024	0.744272	1.3436	2.57716	6.96653	1.403561	0.0607366	0.0069891	0.0298872	0.00846475	0.0108524	0.0236709	0.0130264	0.138582	0.0955387	0.044392	0.0225755	0.00976425	0.0122958	0.0109644	0.0106634	0.00307391	0.0101042	0.00104494	0.0658011	0.00595406	0.00889537	0.00862072	0.133056	0.0366252	0.0875475	0.0344287	0.00365363	0.040593	0.062198	2.153078
6948	-563.1608	-597.1376	33.97678	0.0235848	0.27163	0.72837	0.976415	0.3491008	0.189356	0.0065468	0.0569547	0.00522689	0.00294991	0.0838864	0.0527076	0.0253196	0.0787452	0.0408811	0.0433627	0.00985146	0.0147088	0.00913053	0.00318429	0.00360058	0.0258915	0.0105008	0.0275078	0.000619456	0.046466	0.0112062	0.105979	0.017923	0.0240101	0.0325898	5.23544e-05	0.0114966	0.0106573	0.182062	0.286442	0.106304	0.425191	0.0932912	0.314477	0.697039	1.43464	3.17988	10.7191	1.71514	0.199047	0.00688185	0.0598696	0.0054944	0.00310089	0.0881796	0.0554051	0.0266154	0.0827752	0.0429734	0.045582	0.0103556	0.0154616	0.00959782	0.00334726	0.00378486	0.0272166	0.0110382	0.0289156	0.000651159	0.048844	0.0117798	0.111403	0.0188403	0.0252389	0.0342577	5.50339e-05	0.012085	0.0112027	0.9513128
6984	-576.4417	-606.5233	30.08166	0.123798	0.374296	0.625704	0.876201	0.9901863	0.416537	0.0238253	0.0284639	0.0459368	0.157426	0.14338	0.102108	0.328695	0.174651	0.0354515	0.0733239	0.0749598	0.0178122	0.0903967	0.0366643	0.00138297	0.0139817	0.0358591	0.381787	0.0335927	0.183738	0.0201515	0.0787518	0.0761182	0.290352	0.138732	0.00128603	0.0207028	0.634319	0.0271632	0.639401	0.19294	0.140496	0.288726	0.545604	0.827772	1.20806	1.83283	3.46349	0.8982509	0.113796	0.00650897	0.0077762	0.0125497	0.0430082	0.0391706	0.0278954	0.0897979	0.0477138	0.00968517	0.0200318	0.0204787	0.00486621	0.024696	0.0100165	0.00037782	0.00381973	0.00979653	0.104302	0.00917736	0.0501963	0.0055053	0.0215146	0.0207951	0.0793229	0.037901	0.000351336	0.00565591	0.173293	3.660386
7020	-572.2659	-602.5355	30.26958	0.18738	0.405807	0.594194	0.81262	1.657537	0.716989	0.0937314	0.0231965	0.0253247	0.0828784	0.126909	0.0305299	0.117181	0.290436	0.223343	0.0672658	0.0201205	0.0331461	0.0616846	0.0179711	0.0141895	0.0203772	0.0516668	0.370714	0.0626856	0.0385502	0.0592302	0.0301858	0.207931	0.152684	0.0492449	0.0912575	0.013482	0.020312	0.0569084	0.71251	0.115514	0.115067	0.238946	0.497502	0.804277	1.24335	2.01004	4.18505	1.035086	0.230305	0.0301075	0.00745096	0.00813458	0.0266214	0.0407645	0.00980655	0.0376398	0.0932912	0.0717402	0.0216065	0.00646291	0.0106469	0.0198138	0.00577253	0.00455781	0.0065454	0.0165959	0.119078	0.0201353	0.0123827	0.0190254	0.00969602	0.0667898	0.0490439	0.015818	0.0293129	0.00433058	0.00652443	3.113219
7056	-573.7013	-599.5808	25.87952	0.339633	0.457483	0.542517	0.660367	7.47902	0.846792	0.213995	0.120702	0.0275478	0.0544704	0.103317	0.0333357	0.298702	0.107196	0.100072	0.0906381	0.0523848	0.0450122	0.0541614	0.0186692	0.0167249	0.0455502	0.0475522	0.722333	0.253703	0.0640473	0.113983	0.0244423	0.104919	0.0878719	0.0464158	0.130008	0.0728518	0.0696015	0.242434	0.379587	0.210775	0.167205	0.224864	0.48298	0.796878	1.2549	2.07048	4.44714	1.079008	0.213459	0.0539438	0.0304265	0.00694423	0.0137309	0.0260442	0.00840325	0.0752966	0.0270221	0.0252262	0.022848	0.0132051	0.0113467	0.013653	0.00470613	0.00421602	0.0114823	0.0119869	0.182085	0.0639533	0.016145	0.0287327	0.0061614	0.0264479	0.0221507	0.0117005	0.0327724	0.0183645	0.0175451	3.966998
7092	-562.1562	-594.3968	32.24051	0.00341264	0.193348	0.806652	0.996587	0.1925066	0.670214	0.043696	0.127599	0.0335047	0.0692695	0.0863639	0.0833499	0.0239941	0.224682	0.137355	0.0574546	0.00444187	0.036658	0.0142871	0.0473061	0.000527941	0.016741	0.0337256	0.0251028	0.318991	0.025078	0.0355392	0.0573239	0.00805877	0.0434707	0.0166544	0.109593	0.098521	0.185102	0.35682	0.395089	0.0831964	0.164894	0.213506	0.470924	0.790618	1.26483	2.12348	4.68372	1.116485	0.254389	0.0165854	0.0484319	0.0127172	0.0262922	0.0327806	0.0316366	0.00910727	0.0852811	0.052135	0.0218077	0.00168597	0.013914	0.00542287	0.0179557	0.000200387	0.00635429	0.012801	0.00952812	0.121077	0.00951871	0.0134894	0.0217581	0.00305881	0.0164999	0.00632142	0.0415974	0.037395	0.070258	2.634604
7128	-568.3952	-599.2336	30.83837	0.16662	0.396598	0.603402	0.83338	1.400378	0.637897	0.0400696	0.0457849	0.0556203	0.104672	0.155342	0.104541	0.0737533	0.139395	0.179189	0.0474715	0.032812	0.0154483	0.0329969	0.000556776	0.0134409	0.0239159	0.0210325	0.431846	0.0826987	0.00118799	0.061284	0.0085415	0.0951584	0.111307	0.0152418	0.0666855	0.0204181	0.0192936	0.325141	0.456221	0.12943	0.0892077	0.130623	0.370579	0.733666	1.36302	2.69848	7.65563	1.471764	0.241847	0.0151917	0.0173585	0.0210874	0.0396845	0.058895	0.0396347	0.0279623	0.0528492	0.0679365	0.017998	0.0124401	0.00585694	0.0125102	0.000211092	0.00509589	0.00906728	0.0079741	0.163727	0.0313538	0.000450406	0.0232347	0.00323836	0.0360776	0.0422001	0.00577865	0.0252826	0.00774118	0.00731484	2.637603
7164	-573.295	-600.388	27.09307	0.370437	0.466106	0.533894	0.629563	11.66084	0.471508	0.149949	0.028852	0.0180576	0.0632284	0.0793584	0.169793	0.0396346	0.267773	0.180088	0.0740614	0.035496	0.0699143	0.0522618	0.00915626	0.0400824	0.0278434	0.0680979	0.0226785	0.0208898	0.364068	0.0162729	0.00970971	0.0356047	0.0848824	0.0651209	0.0855492	0.0263549	0.0319772	0.334439	0.580232	0.058218	0.0271108	0.250645	0.509236	0.810148	1.23434	1.96372	3.98971	1.000524	0.180775	0.0574898	0.0110618	0.00692322	0.0242416	0.0304258	0.0650979	0.0151958	0.102663	0.0690451	0.0283949	0.0136091	0.0268049	0.020037	0.00351048	0.0153675	0.0106751	0.0261085	0.00869486	0.00800909	0.139583	0.006239	0.00372267	0.0136507	0.0325436	0.0249672	0.0327993	0.0101044	0.0122599	2.608263
7200	-574.3168	-605.7631	31.44629	0.243704	0.427415	0.572585	0.756296	2.68238	0.295332	0.0493837	0.0287217	0.0140799	0.0572338	0.0424597	0.0677715	0.0525662	0.249315	0.0694254	0.0220626	0.0232282	0.0428213	0.0339775	0.0251987	0.0085842	0.0432489	0.0751051	0.0134938	0.0319888	0.0155363	0.0299431	0.00583452	0.00135193	0.0497796	0.104007	0.0791083	0.0411449	0.110961	0.413555	0.11457	0.363454	0.108421	0.152196	0.39926	0.75093	1.33168	2.50463	6.57047	1.361239	0.17541	0.0293311	0.017059	0.00836265	0.0339936	0.0252186	0.0402524	0.0312213	0.148079	0.0412347	0.0131039	0.0137962	0.0254334	0.0201807	0.0149666	0.00509852	0.0256874	0.0446081	0.00801455	0.0189995	0.00922766	0.0177845	0.00346537	0.000802967	0.0295662	0.0617745	0.0469858	0.0244377	0.0659044	1.683665
7236	-568.3125	-600.936	32.62348	0.0989213	0.358296	0.641704	0.901079	0.8035052	0.18806	0.0219703	0.0507042	0.0327173	0.0194917	0.0218351	0.180158	0.0804356	0.308886	0.0241744	0.0612036	0.0349965	0.0149255	0.0112216	0.0352595	0.012774	0.0022778	0.0466519	0.0119961	0.138751	0.0466309	0.0219441	0.0656525	0.0207356	0.0629779	0.081568	0.0896826	0.118299	0.176365	0.223632	0.120456	0.43376	0.222152	0.16776	0.418677	0.762137	1.3121	2.38848	5.96088	1.290836	0.0948676	0.011083	0.0255779	0.0165043	0.00983265	0.0110148	0.0908811	0.040576	0.155819	0.0121949	0.0308743	0.0176541	0.00752921	0.00566074	0.0177867	0.00644389	0.00114904	0.0235337	0.00605147	0.0699934	0.0235231	0.0110698	0.0331186	0.0104601	0.0317694	0.0411472	0.0452406	0.0596763	0.0889677	1.982346
7272	-571.1406	-600.8651	29.7245	0.0931539	0.354127	0.645873	0.906846	0.7641325	0.371653	0.0547402	0.0920997	0.0185359	0.122457	0.29014	0.13082	0.501856	0.218399	0.128071	0.0947978	0.0317982	0.0337602	0.0532947	0.0899671	0.00631362	0.105371	0.292653	0.174681	0.00806906	0.0183959	0.901672	0.0366461	0.00662551	0.131439	0.00620801	0.00046034	0.128134	0.0937427	0.0436798	0.72335	0.148594	0.0843761	0.408491	0.646209	0.872649	1.14594	1.54749	2.44803	0.647353	0.0897106	0.0132133	0.0222313	0.00447424	0.029559	0.0700347	0.0315776	0.121139	0.0527177	0.0309141	0.0228825	0.00767553	0.00814911	0.0128644	0.0217165	0.001524	0.0254347	0.0706414	0.0421649	0.00194773	0.00444046	0.217648	0.00884573	0.00159928	0.0317272	0.00149851	0.000111118	0.0309293	0.0226279	4.142801
7308	-580.1609	-609.536	29.37505	0.223498	0.420128	0.579872	0.776502	2.244059	0.403266	0.0628618	0.0697822	0.0523747	0.0435085	0.225731	0.056216	0.260618	0.213725	0.0838422	0.119396	0.00178045	0.00948272	0.11573	0.0410182	0.000948738	0.0298397	0.0167242	0.0427725	0.0108226	0.401689	0.0489262	0.336793	0.0119019	0.301706	0.0143516	0.104518	0.0764579	0.0663282	0.101495	0.242549	0.556906	0.0990496	0.166246	0.416829	0.761086	1.31391	2.39906	6.01519	1.297394	0.125117	0.0195034	0.0216506	0.0162497	0.0134989	0.0700351	0.0174415	0.0808592	0.0663101	0.0260128	0.0370438	0.0005524	0.0029421	0.0359063	0.0127263	0.000294355	0.00925804	0.00518884	0.0132706	0.00335782	0.124628	0.0151798	0.104493	0.00369269	0.093607	0.00445271	0.0324276	0.0237217	0.0205789	3.223112
7344	-566.5524	-593.9282	27.37582	0.282168	0.440217	0.559783	0.717832	3.872633	0.878531	0.020806	0.0818976	0.0286885	0.0344942	0.244371	0.233052	0.259899	0.106732	0.224586	0.0428974	0.00997583	0.0369448	0.0393103	0.0122965	0.00228647	0.188392	0.363397	0.0848619	0.0302168	0.0367811	0.524898	0.011577	0.00173779	0.0213784	0.109346	0.0243724	0.0114649	0.0192966	0.392594	0.464087	0.0115791	0.13174	0.119752	0.355203	0.724031	1.38116	2.81529	8.35058	1.534592	0.23844	0.00564691	0.0222277	0.0077863	0.00936201	0.0663243	0.0632523	0.0705387	0.028968	0.0609546	0.0116427	0.00270752	0.0100271	0.0106691	0.00333736	0.000620565	0.0511312	0.0986288	0.0230322	0.00820109	0.00998267	0.142461	0.00314208	0.00047165	0.00580226	0.0296774	0.00661486	0.00311166	0.00523726	3.684489
7380	-569.4548	-601.7518	32.29707	0.149334	0.388217	0.611783	0.850666	1.218272	0.0492548	0.00222381	0.00763643	0.00739636	0.0114188	0.0108595	0.0203568	0.0110463	0.012029	0.00518302	0.00743548	0.000143895	0.00387437	0.001338	0.00067907	0.00261152	0.00372632	0.00242237	0.000323262	0.0175023	0.00109009	0.00869068	0.00350868	0.0046818	0.00718039	0.00417025	0.0356312	0.0106575	0.0019686	0.39537	0.241647	0.193108	0.169875	0.0271279	0.172176	0.577614	1.73126	5.808	36.8624	2.608248	0.193125	0.00871945	0.029942	0.0290007	0.0447724	0.0425796	0.0798178	0.0433119	0.0471651	0.0203223	0.0291541	0.000564204	0.0151912	0.00524621	0.00266259	0.0102396	0.0146107	0.00949797	0.00126749	0.0686254	0.00427417	0.0340757	0.0137574	0.0183571	0.0281539	0.0163513	0.139708	0.0417875	0.00771879	0.2550406
7416	-562.3166	-595.9296	33.61297	0.02585	0.276383	0.723617	0.97415	0.362711	0.204724	0.0185116	0.0126119	0.0248602	0.0151197	0.0455464	0.095077	0.114784	0.0938462	0.0787693	0.0267151	0.00165893	0.0148985	0.0107645	0.0124467	0.00687021	0.029704	0.0189163	0.00919448	0.00364243	0.0105864	0.0312765	0.0243417	0.192543	0.0220198	0.0175462	0.000138343	0.00684392	0.0165261	0.146087	0.790896	0.06136	0.00165623	0.0774451	0.287183	0.677572	1.47586	3.48209	12.9124	1.849745	0.176413	0.0159516	0.0108678	0.0214223	0.0130288	0.0392478	0.0819288	0.0989101	0.0808682	0.0678763	0.0230207	0.00142952	0.0128382	0.00927585	0.0107254	0.00592013	0.0255963	0.0163004	0.00792298	0.00313871	0.00912237	0.0269512	0.0209755	0.165916	0.0189747	0.0151198	0.000119211	0.00589747	0.0142407	1.160483
7452	-569.2758	-597.2178	27.94196	0.337827	0.456964	0.543035	0.662174	7.304814	0.311928	0.074892	0.0451645	0.0396269	0.129741	0.112956	0.0861151	0.115906	0.202804	0.132381	0.201637	0.0400118	0.0428242	0.0220331	0.029184	0.0184978	0.0247255	0.0790113	0.00124308	0.0765731	0.113127	0.102594	0.0441109	0.0848628	0.407036	0.0573849	0.0160681	0.16396	0.0568474	0.31239	0.258408	0.146221	0.282981	0.249026	0.50763	0.80935	1.23556	1.96994	4.01564	1.005208	0.110096	0.0264333	0.0159409	0.0139864	0.0457925	0.039868	0.0303945	0.0409092	0.0715801	0.046724	0.071168	0.0141222	0.0151149	0.00777663	0.0103006	0.00652883	0.0087269	0.0278872	0.000438746	0.0270266	0.0399284	0.0362106	0.015569	0.0299525	0.143664	0.0202541	0.00567126	0.0578701	0.0200644	2.833247
7488	-566.7475	-597.4189	30.67136	0.239308	0.425867	0.574133	0.760692	2.578439	0.539713	0.0134525	0.0941862	0.0353087	0.0529815	0.0733833	0.149472	0.181214	0.215901	0.129127	0.0962125	0.00910848	0.00903755	0.016732	0.0425538	0.00256178	0.0199628	0.0237426	0.0525768	0.0141574	0.00221183	9.11553e-05	0.0933426	0.271322	0.0482019	0.0220197	0.013631	0.059234	0.0345044	0.432288	0.289519	0.0926712	0.185522	0.175637	0.428151	0.767476	1.30297	2.33562	5.69357	1.257661	0.233042	0.00580865	0.0406686	0.0152459	0.0228769	0.0316861	0.0645403	0.0782462	0.0932239	0.0557556	0.0415436	0.00393295	0.00390232	0.0072247	0.0183743	0.00110615	0.00861974	0.0102518	0.0227021	0.00611301	0.000955044	3.93599e-05	0.0403044	0.117154	0.0208131	0.00950789	0.00588574	0.0255766	0.0148986	2.315942
7524	-574.9816	-601.0789	26.09724	0.387157	0.470654	0.529345	0.612843	15.492	0.33781	0.0743714	0.0411385	0.0157249	0.0767381	0.0451426	0.111049	0.266872	0.17353	0.0476438	0.0953143	0.00390633	0.0270518	0.040313	0.042875	0.0150276	0.00468587	0.0431685	0.00678437	0.0536556	0.125482	0.00102051	0.0537687	0.654904	0.15746	0.0252399	0.00212641	0.0517122	0.00481491	0.779893	0.0406956	0.0995367	0.0798746	0.192365	0.447575	0.778174	1.28506	2.23426	5.19846	1.191879	0.12996	0.0286117	0.0158266	0.00604959	0.0295223	0.017367	0.042722	0.102669	0.0667595	0.0183292	0.0366688	0.00150282	0.0104072	0.015509	0.0164946	0.00578135	0.00180272	0.0166075	0.00261004	0.0206421	0.0482749	0.000392604	0.0206856	0.251951	0.0605772	0.00971015	0.00081806	0.0198944	0.00185236	2.599331
7560	-565.1778	-597.716	32.53819	0.0198001	0.262851	0.737149	0.9802	0.3256814	0.361062	0.0308275	0.0436429	0.00675247	0.00804455	0.162578	0.205095	0.116731	0.289309	0.0753241	0.0869055	0.00169123	0.0149357	0.0316448	0.0252068	0.000480325	0.0655562	0.0946502	0.00459465	0.057314	0.0688936	0.0316345	0.0112652	0.0356578	0.047876	0.011152	0.0068781	0.0964401	0.310299	0.486693	0.100814	0.28308	0.129414	0.15456	0.402272	0.752692	1.32856	2.48588	6.46999	1.350096	0.156817	0.0133891	0.018955	0.00293274	0.00349392	0.0706109	0.0890772	0.0506986	0.125653	0.0327149	0.0377449	0.000734536	0.0064869	0.013744	0.0109478	0.000208616	0.0284725	0.0411086	0.00199555	0.0248927	0.029922	0.0137395	0.00489272	0.0154869	0.0207936	0.00484354	0.0029873	0.041886	0.134769	2.302442
7596	-567.4759	-598.9193	31.44338	0.260283	0.433087	0.566913	0.739717	3.126331	0.120849	0.0205325	0.0584564	0.0144374	0.043952	0.139697	0.0358055	0.124381	0.241678	0.042427	0.0396896	0.00334006	0.0077351	0.0198006	0.0216828	0.00126165	0.071467	0.0167011	0.0697622	0.0207456	0.0159127	0.00291268	0.00178254	0.0139572	0.0364966	0.0998251	0.0056055	0.0351828	0.17431	0.161448	0.783523	0.0328411	0.0221879	0.155803	0.403847	0.753611	1.32695	2.47618	6.41836	1.344303	0.0805453	0.0136848	0.0389609	0.00962245	0.0292938	0.0931073	0.0238642	0.082899	0.161077	0.0282774	0.0264529	0.00222613	0.00515541	0.013197	0.0144514	0.000840882	0.0476324	0.0111312	0.0464961	0.0138268	0.0106057	0.00194128	0.00118805	0.00930239	0.0243248	0.0665329	0.00373604	0.0234491	0.116177	1.500387
7632	-566.2483	-597.6401	31.39178	0.219216	0.418524	0.581476	0.780784	2.162887	0.37634	0.0104922	0.0302313	0.00632844	0.031102	0.0529527	0.0424724	0.129045	0.0802727	0.106298	0.0337114	0.00204177	0.00606409	0.0424367	0.00344186	0.00179935	0.0122013	0.092449	0.094031	0.00954787	0.00739434	0.020916	0.070785	0.0947817	0.0627413	0.015677	0.0205606	0.0504206	0.0233391	0.102738	0.418461	0.126977	0.351824	0.0646866	0.263046	0.659265	1.51684	3.80162	15.4592	1.979908	0.245994	0.00685821	0.0197606	0.00413657	0.0203297	0.0346125	0.027762	0.0843499	0.0524701	0.0694815	0.0220354	0.0013346	0.00396378	0.0277387	0.00224977	0.00117614	0.00797538	0.0604291	0.0614632	0.00624095	0.0048333	0.0136717	0.0462685	0.0619539	0.0410107	0.0102472	0.0134394	0.0329573	0.0152556	1.529875
7668	-562.511	-595.5301	33.01915	0.155002	0.391046	0.608954	0.844998	1.275194	0.173143	0.0199547	0.00538156	0.00581555	0.0239295	0.0300603	0.00553723	0.0935643	0.0789326	0.0170208	0.0389164	0.00200453	0.00335043	0.00984253	0.0101014	0.00260405	0.00128328	0.0291038	0.0356292	0.0166354	0.0148509	0.0173519	0.0253336	0.00395152	0.000303178	0.0757969	0.00910811	0.0270779	0.0756469	0.367801	0.385149	0.229928	0.017121	0.0779252	0.28805	0.67821	1.47447	3.47161	12.8328	1.845276	0.203164	0.0234146	0.00631467	0.00682391	0.0280787	0.0352725	0.00649733	0.109787	0.0926187	0.0199721	0.0456641	0.0023521	0.00393136	0.0115491	0.0118528	0.00305557	0.00150579	0.0341501	0.0418069	0.0195198	0.0174259	0.0203606	0.0297262	0.00463667	0.000355746	0.0889393	0.0106874	0.0317729	0.0887633	0.8522318
7704	-567.4954	-597.6231	30.12772	0.121297	0.372811	0.627189	0.878703	0.9700112	0.625735	0.0889768	0.0744436	0.100905	0.0463874	0.163092	0.404686	0.0722407	0.189554	0.000240372	0.16074	0.00732295	0.0724467	0.0121218	0.0283447	0.010579	0.11617	0.0789704	0.0185705	0.0386704	0.0326789	0.0176123	0.0533184	0.219132	0.00640257	0.713101	0.119086	0.114387	0.0705911	0.154241	0.717672	0.111137	0.0169497	0.296446	0.552671	0.831102	1.20322	1.8094	3.3733	0.8791723	0.171129	0.0243338	0.0203592	0.0275961	0.0126863	0.0446033	0.110676	0.0197568	0.0518401	6.57382e-05	0.04396	0.00200272	0.0198131	0.00331513	0.00775184	0.00289319	0.0317706	0.0215972	0.00507877	0.0105758	0.00893718	0.00481669	0.0145818	0.0599294	0.00175101	0.195023	0.0325683	0.0312831	0.0193056	3.656508
7740	-569.5732	-603.5309	33.9577	0.0401412	0.300676	0.699324	0.959859	0.4450702	0.257903	0.0534467	0.00395623	0.0239428	0.0465778	0.0702628	0.0759986	0.0041667	0.0755014	0.0237549	0.032028	0.00158777	0.0142981	0.0138189	0.00245682	0.0140634	0.0581352	0.00486159	0.0112463	0.00610115	0.0175442	0.0129729	0.0192171	0.0172001	0.0120572	0.116404	0.0143326	0.0299011	0.00585816	0.497803	0.314523	0.0194804	0.168193	0.114448	0.347441	0.719057	1.39071	2.87819	8.7376	1.56735	0.24808	0.0514111	0.00380555	0.0230308	0.0448038	0.0675867	0.073104	0.004008	0.0726257	0.0228501	0.0308082	0.00152729	0.0137535	0.0132926	0.00236325	0.0135277	0.055921	0.00467642	0.010818	0.00586877	0.016876	0.0124788	0.0184851	0.016545	0.0115979	0.111971	0.0137867	0.0287623	0.00563504	1.039596
7776	-571.352	-603.5417	32.18973	0.132968	0.379539	0.620461	0.867032	1.06722	0.211462	0.0530637	0.043651	0.0223972	0.0693983	0.127169	0.135797	0.123471	0.0938036	0.0725566	0.0631449	0.0161015	0.0262838	0.035838	0.0182332	0.016454	0.107802	0.00149652	0.0215738	0.031339	0.0434544	0.135886	0.0288665	0.106416	0.13117	0.273635	0.0300972	0.0867577	0.0446317	0.410975	0.300086	0.265253	0.023686	0.198634	0.454631	0.78198	1.2788	2.19959	5.03439	1.168691	0.0973605	0.0244314	0.0200976	0.010312	0.031952	0.0585505	0.0625229	0.0568478	0.0431887	0.0334062	0.0290729	0.00741338	0.0121015	0.0165004	0.00839484	0.00757566	0.0496339	0.000689022	0.00993291	0.014429	0.0200071	0.0625642	0.0132906	0.0489957	0.0603928	0.125986	0.0138572	0.0399446	0.0205491	2.171951
7812	-561.9412	-594.852	32.9108	0.0139921	0.246516	0.753484	0.986008	0.2871323	0.357999	0.048684	0.070936	0.00558644	0.0767695	0.149473	0.144113	0.139228	0.136774	0.0729118	0.0883432	0.00665505	0.0238018	0.0112388	0.0136878	0.0186449	0.0775944	0.00834549	0.0122622	0.0128556	0.0107673	0.082729	0.0296167	0.0088789	0.0791677	0.16211	0.139939	0.0820706	0.0445053	0.149572	0.262566	0.0227892	0.565072	0.169298	0.420544	0.763196	1.31028	2.37787	5.90675	1.284239	0.169212	0.0230109	0.0335285	0.00264048	0.0362858	0.07065	0.0681161	0.0658075	0.0646476	0.0344624	0.0417562	0.00314557	0.0112501	0.00531214	0.00646966	0.00881266	0.0366757	0.00394457	0.00579586	0.0060763	0.00508926	0.0391026	0.0139986	0.00419669	0.0374193	0.0766228	0.0661435	0.0387914	0.0210358	2.115689
7848	-575.4704	-606.068	30.59761	0.201781	0.411744	0.588255	0.798219	1.866784	0.328762	0.0249495	0.0655218	0.0542555	0.0651767	0.173737	0.150273	0.0134729	0.141248	0.0806387	0.0359251	0.0123454	0.0337009	0.0459647	0.0468129	0.00482711	0.309576	0.00913772	0.0273276	0.00804868	0.01298	0.201154	0.0438241	0.0243168	0.0985538	0.253751	0.15974	0.105916	0.0653442	0.00880869	0.713287	0.0777422	0.200162	0.146218	0.391534	0.746365	1.33983	2.55406	6.83909	1.390212	0.126579	0.00960602	0.0252271	0.0208893	0.0250942	0.066892	0.0578577	0.00518731	0.0543829	0.0310474	0.0138318	0.00475319	0.0129754	0.0176972	0.0180238	0.00185852	0.119192	0.00351819	0.0105216	0.00309889	0.00499752	0.0774481	0.0168731	0.00936243	0.037945	0.0976988	0.0615026	0.0407794	0.0251587	2.597281
7884	-567.6502	-601.2751	33.62488	0.0657863	0.330922	0.669078	0.934214	0.5922264	0.168748	0.000228465	0.0581841	0.0137227	0.0865001	0.0588056	0.0798918	0.0726585	0.0646309	0.0478256	0.0615303	0.00779795	0.0274266	0.0305824	0.0136973	0.00903205	0.014247	0.0546639	0.0032633	0.0790402	0.0361397	0.0299396	0.0159747	0.0178273	0.0102736	0.0624836	0.0056558	0.0618285	0.120495	0.104811	0.694414	0.0335884	0.167187	0.136667	0.378845	0.738734	1.35367	2.6396	7.31703	1.439055	0.128512	0.000173989	0.0443107	0.0104507	0.065875	0.044784	0.0608423	0.0553338	0.0492203	0.0364221	0.046859	0.0059386	0.020887	0.0232903	0.0104313	0.00687844	0.0108499	0.0416298	0.0024852	0.0601938	0.0275225	0.0228008	0.0121657	0.0135765	0.00782394	0.047585	0.00430723	0.0470861	0.0917642	1.313095
7920	-566.0003	-593.5266	27.52624	0.0465137	0.309366	0.690634	0.953486	0.4811232	0.676462	0.0605428	0.152171	0.0246035	0.163161	0.29336	0.0772463	0.425609	0.464216	0.0479714	0.0563408	0.00391638	0.0256607	0.10702	0.0725064	0.00711617	0.0220568	0.022663	0.0983493	0.297541	0.802767	0.0275046	0.0700825	0.525781	0.0184576	0.223863	0.0744166	0.167766	0.16766	0.222858	0.444157	0.0838006	0.249185	0.166721	0.417409	0.761417	1.31334	2.39573	5.99806	1.295332	0.130672	0.011695	0.0293947	0.00475263	0.0315176	0.0566682	0.0149216	0.0822145	0.0896721	0.0092666	0.0108833	0.000756524	0.00495685	0.0206729	0.014006	0.00137462	0.0042607	0.00437779	0.018998	0.0574757	0.15507	0.00531304	0.0135378	0.101565	0.00356543	0.0432434	0.014375	0.0324073	0.0323867	5.176811
