Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-566.3641	-597.4709	31.10683	3.299558	0.0583066	0.278657	0.37573	0.287306	1.681548	1.424235
6	-574.1082	-607.0839	32.97572	0.2370924	0.366943	0.0933973	0.114964	0.424697	1.778279	1.741403
12	-581.2629	-611.6133	30.35041	1.279211	0.227276	0.144898	0.474318	0.153508	1.145933	3.195195
18	-580.4278	-612.1516	31.72383	1.653039	0.0781849	0.346434	0.482057	0.0933233	1.203272	2.109176
24	-580.0809	-610.8161	30.7352	3.419703	0.134546	0.59617	0.108687	0.160598	1.45754	1.807677
30	-578.0209	-606.67	28.64916	9.084913	0.277269	0.186007	0.177677	0.359048	1.835224	1.457545
36	-576.1464	-604.9985	28.85205	1.538556	0.246221	0.256873	0.379353	0.117553	1.398633	3.788201
42	-570.5805	-600.9439	30.36346	2.138703	0.499685	0.251329	0.174735	0.0742515	1.520474	2.534998
48	-571.2721	-603.401	32.12897	0.3399047	0.236367	0.485525	0.227601	0.0505069	1.71624	2.324397
54	-572.6874	-603.0007	30.31322	2.048809	0.0557268	0.580681	0.33368	0.0299127	2.029952	2.286826
60	-572.8287	-602.5784	29.7497	5.425007	0.443465	0.011099	0.500563	0.0448729	1.960839	1.470807
66	-578.7803	-604.8308	26.05057	25.53109	0.119605	0.0264806	0.765286	0.0886283	1.332659	1.479594
72	-573.556	-601.5307	27.97476	11.26256	0.218277	0.312451	0.088213	0.38106	1.288791	1.917543
78	-575.9803	-605.9157	29.93534	3.497425	0.424722	0.0310136	0.435308	0.108956	1.364695	2.367611
84	-571.9689	-603.0066	31.03773	1.457026	0.282703	0.619651	0.0892141	0.00843187	1.044688	2.746789
90	-570.4481	-603.3609	32.91284	0.7194163	0.103083	0.556085	0.299818	0.0410137	1.275436	1.857004
96	-569.7174	-602.8261	33.10866	0.6622247	0.121698	0.661967	0.10736	0.108975	1.430462	1.653982
102	-567.8913	-601.1617	33.27036	0.9043954	0.0742287	0.657184	0.110525	0.158062	1.449186	1.326595
108	-573.9213	-607.1313	33.21	0.9043954	0.0743659	0.421046	0.49316	0.0114274	1.484298	1.346763
114	-565.852	-599.0035	33.15145	0.5645958	0.0866309	0.610121	0.222889	0.0803585	1.484298	1.658296
120	-565.4076	-597.9275	32.51998	0.9381177	0.0962923	0.581026	0.246155	0.0765264	1.229391	1.999647
126	-568.9388	-597.6783	28.73943	2.694382	0.595802	0.159758	0.203192	0.0412478	1.136013	3.513725
132	-573.499	-602.8248	29.32574	3.588505	0.698632	0.207736	0.0498664	0.0437651	0.8966202	3.000217
138	-573.2796	-604.3173	31.03766	2.308047	0.269018	0.205351	0.478061	0.0475697	1.335863	2.147
144	-567.9794	-599.7754	31.79595	0.9127491	0.212198	0.371113	0.376776	0.0399127	0.9102464	2.68073
150	-573.9777	-605.5941	31.61647	0.8901252	0.27991	0.489533	0.177909	0.0526486	1.112931	2.68073
156	-570.3075	-602.2884	31.98095	1.152351	0.10942	0.608039	0.276734	0.00580666	0.9954566	2.364098
162	-575.3116	-606.659	31.34741	1.116025	0.169256	0.432703	0.359208	0.0388339	1.32157	2.578735
168	-575.9204	-607.1893	31.2689	2.095665	0.42485	0.348038	0.146274	0.0808381	1.801451	1.780956
174	-570.265	-601.8091	31.54408	1.466586	0.31626	0.359152	0.21505	0.109537	1.790131	1.943843
180	-566.1652	-598.2886	32.12338	0.6955288	0.0578763	0.618747	0.212397	0.110979	1.25769	2.401906
186	-573.5412	-605.1818	31.64066	0.6624964	0.00757356	0.633396	0.123244	0.235786	1.150293	2.789211
192	-573.4834	-606.9524	33.46904	0.6173503	0.00408412	0.723249	0.0829224	0.189744	1.41779	1.431673
198	-573.9684	-605.8895	31.92111	0.8639077	0.0292585	0.754034	0.119228	0.09748	1.452387	2.294399
204	-576.4664	-604.1069	27.64047	9.274969	0.014309	0.198906	0.306306	0.480479	1.528887	2.320615
210	-567.8303	-597.1701	29.33979	2.884124	0.0772689	0.71766	0.0340029	0.171068	1.049949	3.14125
216	-566.7086	-596.0441	29.33555	0.5460495	0.118361	0.48021	0.139387	0.262042	0.8683834	4.368049
222	-568.8389	-597.2863	28.44739	3.992626	0.319532	0.608283	0.0623754	0.00981027	1.13803	3.254556
228	-565.3492	-595.3373	29.98808	1.208773	0.32442	0.103076	0.559745	0.0127587	1.473522	3.254556
234	-570.9189	-603.8943	32.97543	0.8280763	0.372057	0.0826184	0.530693	0.0146321	1.612511	1.489912
240	-574.1235	-601.0197	26.89625	16.01662	0.345387	0.558604	0.0310827	0.064926	1.935467	1.504832
246	-565.6552	-596.6518	30.99663	1.528691	0.184255	0.706559	0.0353491	0.0738377	1.078117	2.713569
252	-566.575	-597.7108	31.13582	1.043043	0.242371	0.708469	0.00432565	0.0448336	0.8960309	3.010356
258	-560.2598	-590.1911	29.93124	1.96279	0.329692	0.513238	0.00588408	0.151186	1.069068	3.150754
264	-564.9648	-594.0967	29.13186	1.96279	0.377242	0.368938	0.0420542	0.211765	1.105278	3.59882
270	-568.127	-599.0938	30.96681	0.6580672	0.176691	0.487306	0.11494	0.221063	1.22747	3.15085
276	-571.8213	-603.128	31.30669	0.3047761	0.175723	0.402913	0.14414	0.277224	1.258911	3.121341
282	-564.3874	-595.0937	30.70624	0.4351688	0.218047	0.245249	0.295104	0.241601	0.9275763	3.612561
288	-563.945	-593.9278	29.98279	0.7961983	0.442587	0.161812	0.236196	0.159405	0.9275763	3.815552
294	-562.5128	-593.2253	30.71253	2.950379	0.566698	0.18676	0.147199	0.0993424	1.468053	1.999905
300	-563.1121	-595.1793	32.0672	1.053277	0.246211	0.528781	0.105173	0.119835	1.566503	1.999905
306	-567.4908	-598.0099	30.51905	0.6688045	0.193547	0.512184	0.252111	0.0421582	1.263236	3.387347
312	-563.8782	-595.1273	31.24909	0.6688045	0.260625	0.335992	0.35467	0.0487125	1.214454	2.983194
318	-562.8571	-594.0002	31.14306	1.028584	0.464016	0.21159	0.175221	0.149174	1.200414	2.830983
324	-557.7454	-591.2428	33.49733	0.7723321	0.286057	0.595355	0.0735737	0.045014	1.60642	1.117317
330	-567.962	-600.1753	32.2133	1.90042	0.457368	0.353026	0.117635	0.0719715	1.432539	1.470979
336	-561.0388	-594.0219	32.98311	0.6292793	0.194145	0.505065	0.124963	0.175826	1.265757	1.880784
342	-568.8112	-597.1442	28.33304	6.549973	0.217176	0.307868	0.0389555	0.436001	1.025215	2.742353
348	-569.6574	-602.5559	32.89852	0.3877586	0.350044	0.156662	0.435108	0.0581866	1.086819	2.212052
354	-566.8112	-598.474	31.66277	2.450822	0.043446	0.23935	0.709982	0.00722188	1.325092	1.663367
360	-579.283	-603.9355	24.65246	22.01127	0.0769388	0.435759	0.479829	0.00747285	1.302915	2.747232
366	-575.2761	-603.887	28.61085	8.494649	0.101679	0.124984	0.76144	0.0118978	1.669655	1.732309
372	-564.2931	-596.1394	31.84631	1.251235	0.044213	0.730846	0.219767	0.00517355	1.25211	2.226483
378	-566.0478	-598.037	31.98922	0.4223456	0.202835	0.56777	0.223061	0.00633392	0.978957	2.828897
384	-564.7115	-593.9608	29.24935	0.8626522	0.16296	0.60114	0.229194	0.00670618	0.5706839	4.397009
390	-566.8332	-593.0957	26.26249	2.036225	0.629712	0.244222	0.105307	0.0207595	1.350442	5.053033
396	-561.9202	-593.5236	31.60344	1.45542	0.286212	0.514914	0.188276	0.0105978	1.158262	2.324359
402	-569.0162	-598.2078	29.19158	1.59357	0.23701	0.426289	0.318335	0.0183657	1.229739	3.66278
408	-569.9488	-600.0257	30.0769	0.7219782	0.19676	0.383312	0.264273	0.155655	0.8117151	3.873015
414	-570.1906	-601.3988	31.20822	0.2607287	0.169775	0.382849	0.299694	0.147682	1.179047	3.234807
420	-566.7807	-599.1035	32.32283	0.8371465	0.327345	0.191662	0.45582	0.0251739	1.242042	2.189114
426	-566.4576	-599.8254	33.36782	0.7199268	0.230531	0.281321	0.46019	0.0279589	1.687436	1.208412
432	-569.9331	-602.0965	32.16339	0.554715	0.211453	0.285524	0.176186	0.326837	1.143107	2.541525
438	-572.5098	-601.5749	29.06507	1.43972	0.458828	0.133213	0.166788	0.241171	1.026735	3.928602
444	-571.2905	-600.1688	28.8783	1.815011	0.0828713	0.0349839	0.614314	0.26783	0.9012518	3.928602
450	-563.8619	-596.0918	32.22995	0.6062354	0.0860617	0.300235	0.416109	0.197594	1.298553	2.368362
456	-568.7772	-599.2771	30.49982	3.723929	0.0460137	0.613334	0.222477	0.118175	1.283358	1.974776
462	-569.11	-599.6283	30.51827	1.543435	0.277978	0.288022	0.225677	0.208323	1.367917	2.820966
468	-567.9006	-597.0516	29.15105	2.397973	0.240203	0.227385	0.360872	0.17154	1.31705	3.280756
474	-569.0206	-594.3563	25.33565	14.55301	0.115429	0.706225	0.0959123	0.0824334	0.9535266	3.31327
480	-571.3895	-601.7957	30.40619	3.240219	0.133561	0.493938	0.302672	0.0698288	0.895183	2.457321
486	-571.6375	-601.822	30.18449	3.240219	0.380328	0.528425	0.0226817	0.0685658	1.038155	2.506615
492	-567.4788	-599.695	32.21615	0.481298	0.463606	0.50659	0.0195447	0.0102594	0.8003396	2.765844
498	-573.526	-602.7148	29.18882	0.5613183	0.412019	0.571909	0.0105401	0.00553267	0.9226355	4.411337
504	-570.2733	-599.9818	29.70848	0.6607685	0.324971	0.525573	0.144371	0.00508442	0.8224696	4.114506
510	-570.1477	-602.2871	32.13943	0.4222709	0.337992	0.255592	0.152129	0.254287	1.191259	2.60679
516	-574.8211	-605.5387	30.71756	1.066939	0.365374	0.0999116	0.468255	0.0664592	0.9450092	3.216321
522	-571.8975	-603.6659	31.76846	1.487063	0.433565	0.0732692	0.342172	0.150994	1.481497	1.988416
528	-571.3014	-603.0044	31.70299	1.116049	0.399979	0.241845	0.0340711	0.324105	1.110716	2.488565
534	-574.0223	-601.9457	27.92334	9.861701	0.275986	0.0986966	0.401685	0.223633	1.157126	2.274088
540	-577.3231	-609.5854	32.26228	1.979669	0.471727	0.0971713	0.210925	0.220177	1.264272	1.515199
546	-574.0766	-608.047	33.97036	0.6341854	0.475	0.194898	0.157709	0.172393	1.605768	0.7643628
552	-573.3971	-607.1203	33.72318	0.7751619	0.476902	0.195679	0.158341	0.169078	1.748423	0.6932648
558	-571.4268	-605.3505	33.92376	0.3478691	0.224213	0.440822	0.166862	0.168103	1.825793	0.8890902
564	-567.4411	-599.5465	32.10544	1.941304	0.287349	0.397249	0.291417	0.023985	2.023225	1.041032
570	-563.195	-596.0157	32.82062	1.094849	0.318004	0.555682	0.084708	0.0416057	1.668286	1.358636
576	-569.6538	-602.6914	33.03758	1.094849	0.518855	0.311218	0.138209	0.0317176	1.514419	1.308159
582	-573.0818	-602.7693	29.68748	6.421781	0.208878	0.00264283	0.70357	0.0849086	1.673783	1.443116
588	-570.5168	-601.5741	31.05727	3.32909	0.203551	0.00947431	0.392526	0.394449	1.450197	1.621104
594	-571.5017	-601.0472	29.54543	0.8435044	0.441653	0.00914177	0.378749	0.170456	2.020128	3.406567
600	-571.6309	-600.8522	29.22131	1.511185	0.514852	0.0735443	0.244873	0.166731	1.461844	3.551416
606	-558.1696	-590.5868	32.41721	1.511185	0.358473	0.116905	0.478761	0.0458611	1.568558	1.453378
612	-577.1697	-608.1294	30.95961	1.868994	0.0973848	0.456318	0.261061	0.185236	1.19942	2.489654
618	-575.8147	-606.8666	31.05197	0.3740812	0.459998	0.248418	0.191392	0.100192	1.33737	3.200072
624	-563.0927	-594.4004	31.30775	0.4825466	0.230188	0.578964	0.184071	0.00677687	0.9848913	3.200072
630	-567.5848	-597.8888	30.304	1.161432	0.174449	0.599254	0.219851	0.00644505	1.393403	3.141394
636	-564.8645	-594.8189	29.95445	0.5724223	0.216396	0.368481	0.407128	0.00799477	1.224967	3.796549
