Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
360	-579.283	-603.9355	24.65246	0.405	0.475427	0.524574	0.594999	22.01127	0.435297	0.0374523	0.0660804	0.0615178	0.0962578	0.0292369	0.241255	0.142763	0.265711	0.11104	0.0536653	0.0170456	0.0258816	0.0470338	0.0441657	0.0264318	0.0901792	0.108727	0.0308738	0.178399	0.111879	0.199519	0.00489617	0.0481643	0.0306073	0.175426	0.0343018	0.0245358	0.00888992	0.0769388	0.435759	0.479829	0.00747285	0.164981	0.41528	0.760203	1.31544	2.40802	6.0613	1.302915	0.158449	0.0136327	0.0240534	0.0223926	0.0350381	0.0106423	0.0878173	0.0519662	0.0967194	0.0404189	0.0195343	0.00620463	0.00942099	0.0171204	0.0160764	0.00962125	0.0328255	0.0395768	0.0112381	0.0649378	0.0407243	0.0726253	0.00178222	0.0175319	0.0111412	0.0638554	0.012486	0.00893109	0.00323596	2.747232
396	-561.9202	-593.5236	31.60344	0.171392	0.39879	0.60121	0.828608	1.45542	0.663588	0.0453982	0.0497826	0.0455991	0.0290027	0.0743908	0.0900874	0.194896	0.182857	0.0718786	0.0545276	0.00347721	0.00915596	0.029766	0.01457	0.00330936	0.0150373	0.0684594	0.0108926	0.00256926	0.0891998	0.315082	0.00317876	0.0062232	0.130177	0.0432231	0.0363762	0.0353443	0.00630952	0.286212	0.514914	0.188276	0.0105978	0.201519	0.45784	0.783698	1.276	2.18417	4.9623	1.158262	0.285493	0.0195315	0.0214178	0.0196179	0.0124777	0.0320049	0.0387579	0.0838494	0.07867	0.030924	0.0234592	0.00149599	0.00393913	0.0128061	0.00626837	0.00142377	0.00646946	0.029453	0.00468628	0.00110536	0.0383761	0.135557	0.00136759	0.00267738	0.0560055	0.0185957	0.01565	0.0152061	0.00271452	2.324359
432	-569.9331	-602.0965	32.16339	0.0593822	0.324391	0.675609	0.940618	0.554715	0.325991	0.00587802	0.111813	0.103401	0.00491878	0.133563	0.184944	0.398089	0.162748	0.0586021	0.101036	0.00826293	0.005876	0.0456104	0.0157227	0.00640633	0.0821007	0.00321904	0.00474949	0.0954586	0.0557871	0.364913	0.018681	0.00977047	0.0880898	0.00868319	0.0331006	0.0253082	0.078801	0.211453	0.285524	0.176186	0.326837	0.205788	0.462544	0.786201	1.27194	2.16196	4.85938	1.143107	0.128266	0.00231279	0.0439944	0.0406845	0.00193537	0.0525524	0.072769	0.156634	0.0640355	0.0230578	0.039754	0.00325117	0.002312	0.0179461	0.00618634	0.00252066	0.0323037	0.00126658	0.00186876	0.0375596	0.0219502	0.14358	0.00735033	0.00384433	0.0346602	0.00341653	0.0130239	0.0099579	0.0310054	2.541525
468	-567.9006	-597.0516	29.15105	0.231116	0.422927	0.577072	0.768884	2.397973	0.544569	0.0306149	0.0978892	0.0167819	0.0387474	0.173377	0.164606	0.235787	0.45933	0.181222	0.0366537	0.0326318	0.0262427	0.0214532	0.0591679	0.0328265	0.0315198	0.0126208	0.014586	0.282079	0.0268071	0.323798	0.0316575	0.049008	0.103359	0.117947	0.0151727	0.0400076	0.0802942	0.240203	0.227385	0.360872	0.17154	0.161787	0.411339	0.757945	1.31936	2.43108	6.18095	1.31705	0.165989	0.00933166	0.0298374	0.00511525	0.0118105	0.0528467	0.0501732	0.0718697	0.140007	0.0552379	0.0111723	0.00994642	0.00799897	0.00653909	0.0180348	0.0100058	0.00960749	0.00384693	0.00444593	0.0859798	0.008171	0.0986961	0.00964946	0.014938	0.0315047	0.0359511	0.00462477	0.0121946	0.0244743	3.280756
504	-570.2733	-599.9818	29.70848	0.0771137	0.341324	0.658676	0.922886	0.6607685	0.811967	0.0269263	0.0711826	0.0115718	0.0512891	0.287026	0.174803	0.394963	0.390021	0.314488	0.0803111	0.0439772	0.0195848	0.0752443	0.0864165	0.0104849	0.0961214	0.00521577	0.0524848	0.0882	0.36253	0.222161	0.0845103	0.0257707	0.0223629	0.00535019	0.0226653	0.0518991	0.224978	0.324971	0.525573	0.144371	0.00508442	0.320629	0.574217	0.841078	1.18895	1.7415	3.11887	0.8224696	0.197343	0.00654424	0.0173004	0.00281244	0.0124654	0.0697596	0.0424846	0.0959928	0.0947917	0.076434	0.019519	0.0106883	0.00475995	0.0182876	0.0210029	0.00254828	0.0233616	0.00126765	0.012756	0.0214364	0.0881101	0.0539946	0.0205396	0.00626338	0.00543514	0.00130032	0.00550863	0.0126137	0.0546791	4.114506
540	-577.3231	-609.5854	32.26228	0.208793	0.414521	0.585479	0.791207	1.979669	0.346246	0.0382257	0.000205184	0.00729184	0.0150866	0.0722173	0.0887319	0.185748	0.0949129	0.109643	0.0328971	0.00876318	0.0263071	0.027747	0.0111234	0.00101737	0.0527137	0.0218066	0.0114171	0.0262223	0.102096	0.061648	0.0183786	0.0406515	0.0445564	0.0179846	0.00090701	0.0211334	0.0295204	0.471727	0.0971713	0.210925	0.220177	0.174038	0.426246	0.766409	1.30479	2.34606	5.74587	1.264272	0.228515	0.0252282	0.000135417	0.00481247	0.00995687	0.0476619	0.0585612	0.12259	0.0626406	0.0723624	0.0217114	0.00578352	0.0173621	0.0183124	0.00734121	0.000671442	0.0347899	0.0143919	0.00753502	0.0173062	0.067381	0.0406864	0.0121295	0.0268292	0.0294063	0.0118695	0.000598608	0.0139476	0.0194829	1.515199
576	-569.6538	-602.6914	33.03758	0.136115	0.381272	0.618728	0.863885	1.094849	0.23861	0.0193667	0.0996216	0.0154655	0.0253591	0.0832199	0.071686	0.0556573	0.131667	0.0810151	0.0366262	0.000446572	0.00900618	0.0115682	0.00103337	0.00597459	0.0141237	0.0147082	0.0178354	0.0228906	0.0244678	0.150094	0.0213628	0.0216743	0.012495	0.0133046	0.0198241	0.00795446	0.0811007	0.518855	0.311218	0.138209	0.0317176	0.12314	0.360069	0.727111	1.37531	2.77725	8.12083	1.514419	0.182401	0.0148046	0.076154	0.0118223	0.0193854	0.0636161	0.0547991	0.0425463	0.10065	0.0619306	0.0279982	0.000341375	0.00688462	0.00884308	0.000789945	0.00456718	0.0107966	0.0112434	0.0136339	0.0174983	0.018704	0.114737	0.0163305	0.0165686	0.00955157	0.0101705	0.0151542	0.00608065	0.0619961	1.308159
612	-577.1697	-608.1294	30.95961	0.201923	0.411801	0.588198	0.798077	1.868994	0.371373	0.0788968	0.0248295	0.0381893	0.078966	0.115141	0.185212	0.122097	0.0833795	0.0620729	0.102268	0.00254155	0.0179528	0.0206393	0.0106447	0.000383996	0.0392411	0.0303723	0.10305	0.0897385	0.0528055	0.0674416	0.0335512	0.182709	0.044367	0.0271112	0.0252884	0.453275	0.0261155	0.0973848	0.456318	0.261061	0.185236	0.190369	0.445305	0.77694	1.2871	2.24565	5.25296	1.19942	0.149167	0.0316899	0.00997307	0.0153392	0.0317177	0.0462478	0.0743926	0.0490416	0.0334904	0.0249324	0.0410771	0.00102084	0.00721097	0.00829003	0.00427557	0.000154237	0.0157617	0.0121994	0.0413915	0.0360446	0.02121	0.0270887	0.0134762	0.0733873	0.0178206	0.0108896	0.0101574	0.182064	0.0104896	2.489654
648	-574.0741	-602.7478	28.67368	0.154734	0.390915	0.609085	0.845266	1.272451	0.15695	0.0376275	0.307617	0.0676524	0.327807	0.0315765	0.00837491	0.240731	0.176063	0.117733	0.204785	0.00200865	0.0275021	0.0916094	0.0299838	0.016903	0.52092	0.0477131	0.26263	0.0282457	0.15497	0.251255	0.027573	0.11552	0.0484638	0.0364669	0.0187881	0.473476	0.456242	0.269974	0.262346	0.43903	0.0286504	0.272945	0.53085	0.820723	1.21844	1.88377	3.66375	0.9388949	0.0366092	0.00877673	0.0717525	0.0157801	0.0764619	0.00736531	0.00195347	0.0561513	0.0410673	0.0274615	0.0477667	0.000468523	0.00641496	0.0213682	0.00699382	0.00394267	0.121506	0.0111292	0.0612593	0.0065884	0.0361471	0.058606	0.00643149	0.0269454	0.0113043	0.00850601	0.00438238	0.11044	0.10642	4.287187
684	-563.4824	-595.5272	32.04478	0.195255	0.409095	0.590906	0.804745	1.768419	0.271657	0.0364205	0.0133344	0.00543923	0.0425429	0.0778892	0.0404556	0.122988	0.00869957	0.00794256	0.0549549	0.00281814	0.00936017	0.0219019	0.0158507	0.0112633	0.0709268	0.0331334	0.0544875	0.0122652	0.138016	0.0753264	0.0122286	0.00946649	0.0154413	0.0493547	0.020366	0.0753824	0.263657	0.0858272	0.459733	0.0623292	0.392111	0.114519	0.347547	0.719125	1.39058	2.87731	8.73214	1.566898	0.172637	0.0231451	0.00847401	0.00345662	0.0270359	0.0494984	0.0257095	0.0781584	0.00552856	0.00504748	0.0349237	0.00179092	0.00594837	0.0139186	0.0100731	0.00715778	0.0450738	0.0210562	0.0346267	0.0077945	0.0877088	0.0478698	0.00777126	0.00601594	0.00981293	0.0313648	0.0129425	0.0479053	0.167554	1.573569
720	-567.5199	-597.4472	29.92731	0.0144571	0.247994	0.752006	0.985543	0.2903833	0.647562	0.0747557	0.162927	0.00151877	0.31469	0.172985	0.0139328	0.263082	0.0933345	0.0374062	0.123494	0.00928355	0.0371361	0.101881	0.106989	0.0165413	0.136252	0.182435	0.163814	0.138811	0.097602	0.29384	0.00780405	0.025632	0.0531495	0.107258	0.0358653	0.18178	0.664868	0.0520944	0.435712	0.107495	0.404699	0.398004	0.638064	0.869203	1.15048	1.56724	2.51254	0.666158	0.151773	0.017521	0.0381864	0.000355965	0.0737562	0.0405438	0.00326553	0.0616603	0.0218755	0.00876715	0.0289442	0.00217585	0.00870383	0.0238786	0.0250758	0.00387689	0.0319343	0.0427585	0.0383942	0.0325342	0.0228757	0.0688693	0.00182909	0.00600754	0.012457	0.0251388	0.00840601	0.0426051	0.15583	4.266632
756	-567.1713	-595.3805	28.20925	0.0587805	0.323749	0.676251	0.941219	0.5512275	0.996586	0.11206	0.10736	0.0758489	0.156227	0.296344	0.145111	0.332735	0.356999	0.0506858	0.202586	0.0125988	0.0325749	0.0714881	0.0212041	0.0645393	0.717526	0.00796049	0.0856435	0.200081	0.0390487	0.37047	0.00633046	0.0511085	0.106277	0.0366243	0.0645415	0.167939	0.297126	0.391741	0.361517	0.229279	0.0174633	0.483291	0.701436	0.895264	1.11699	1.42565	2.06915	0.5257697	0.192182	0.0216098	0.0207034	0.0146268	0.0301269	0.0571473	0.0279833	0.064165	0.068844	0.00977428	0.0390668	0.00242957	0.00628178	0.0137858	0.00408902	0.0124458	0.138368	0.00153511	0.0165156	0.0385839	0.00753019	0.0714417	0.00122077	0.00985581	0.0204945	0.00706265	0.0124462	0.0323855	0.057298	5.185624
792	-567.8536	-598.1527	30.2991	0.0201789	0.263784	0.736216	0.979821	0.3280723	0.483049	0.0675882	0.100694	0.0608643	0.145446	0.184497	0.237929	0.389513	0.228406	0.0878947	0.168589	0.0542221	0.0251754	0.053308	0.0480238	0.0480178	0.334049	0.099201	0.0317088	0.0812883	0.037594	0.436307	0.0331729	0.109022	0.066398	0.088024	0.053916	0.106063	0.201407	0.113061	0.404712	0.45612	0.0261066	0.414099	0.65052	0.874462	1.14356	1.53723	2.41488	0.6374933	0.118937	0.0166417	0.0247932	0.0149862	0.035812	0.0454274	0.0585835	0.0959068	0.0562386	0.0216417	0.0415103	0.0133507	0.00619875	0.0131256	0.0118245	0.0118231	0.0822503	0.0244255	0.00780741	0.020015	0.0092565	0.107429	0.00816792	0.0268437	0.0163487	0.0216735	0.0132753	0.0261151	0.0495909	4.061368
828	-577.2539	-604.9056	27.65163	0.318134	0.451232	0.548768	0.681867	5.728892	0.56508	0.0644789	0.070349	0.0557081	0.189276	0.196155	0.11795	0.167102	0.267578	0.247994	0.0844213	0.024278	0.0313009	0.0279878	0.0847539	0.0772401	0.185604	0.0963809	0.0474804	0.136551	0.0226558	0.153391	0.0062779	0.117319	0.00142149	0.214733	0.0315723	0.00555534	0.124264	0.352365	0.0294937	0.288229	0.329913	0.291729	0.548365	0.829076	1.20616	1.8236	3.42784	0.8907695	0.165477	0.0188819	0.0206009	0.0163134	0.0554272	0.0574415	0.0345402	0.0489339	0.0783569	0.0726219	0.0247217	0.00710951	0.0091661	0.00819588	0.0248191	0.0226188	0.054352	0.028224	0.0139041	0.0399872	0.00663447	0.0449186	0.00183841	0.0343554	0.000416265	0.062882	0.00924558	0.00162681	0.0363893	3.414858
864	-577.217	-608.4007	31.18377	0.28397	0.440789	0.559211	0.71603	3.9443	0.148149	0.0209275	0.00314513	0.0309971	0.0174304	0.0718191	0.0711724	0.0603947	0.0930351	0.083229	0.026123	0.000712286	0.00291406	0.0126149	0.00364097	0.0170878	0.136656	0.0122177	0.0212086	0.0101697	0.00598059	0.00907461	0.00634288	0.0225955	0.00552351	0.0126783	0.0293761	0.00806825	0.00544526	0.394508	0.327362	0.064204	0.213926	0.0823946	0.295993	0.68399	1.46201	3.37846	12.1367	1.80495	0.156156	0.0220584	0.00331509	0.0326722	0.0183724	0.0757003	0.0750187	0.0636585	0.0980628	0.0877268	0.0275347	0.000750779	0.00307153	0.0132966	0.00383773	0.0180113	0.144041	0.0128779	0.0223547	0.0107193	0.00630378	0.00956501	0.00668566	0.0238166	0.00582201	0.0133635	0.0309636	0.00850427	0.00573953	0.9487298
900	-572.2131	-601.1365	28.92336	0.208112	0.414254	0.585745	0.791888	1.968359	0.619543	0.0519602	0.044121	0.00999546	0.257054	0.206565	0.276765	0.0982208	0.376792	0.25284	0.0960609	0.00430234	0.100484	0.0257334	0.0151952	0.0111076	0.0509209	0.054597	0.147599	0.0535502	0.117727	0.0918741	0.300722	0.0568855	0.0541508	0.0285325	0.180957	0.226442	0.0487907	0.121458	0.45472	0.29691	0.126912	0.305193	0.560564	0.834787	1.19791	1.78392	3.27662	0.8581467	0.160525	0.013463	0.0114318	0.00258984	0.066603	0.0535214	0.0717104	0.0254492	0.0976275	0.0655112	0.0248895	0.00111474	0.0260355	0.00666757	0.00393709	0.002878	0.0131937	0.0141462	0.0382432	0.0138749	0.0305034	0.0238047	0.0779174	0.0147391	0.0140306	0.00739282	0.0468863	0.0586716	0.0126417	3.859489
936	-565.5954	-594.1069	28.51154	0.218285	0.418172	0.581828	0.781714	2.145716	0.66691	0.0167329	0.127464	0.0244784	0.230379	0.150999	0.19168	0.0918633	0.326985	0.15533	0.106223	0.000563017	0.0539404	0.117403	0.0225738	0.0144965	0.0599431	0.067466	0.35499	0.189394	0.11012	0.0963926	0.211653	0.0617513	0.00921565	0.0629908	0.518533	0.130537	0.0446072	0.572029	0.0989537	0.27553	0.053487	0.490761	0.706703	0.897356	1.11439	1.41502	2.03765	0.5146785	0.1582	0.00396926	0.030236	0.00580661	0.0546489	0.035819	0.0454689	0.0217912	0.0775653	0.0368462	0.0251976	0.000133555	0.0127954	0.0278495	0.0053548	0.00343875	0.0142193	0.0160038	0.0842084	0.0449269	0.0261219	0.0228656	0.050207	0.0146482	0.00218608	0.0149423	0.123003	0.0309652	0.0105814	4.215616
972	-564.6031	-598.4172	33.81406	0.0108126	0.235287	0.764713	0.989188	0.2637561	0.205033	0.0372366	0.0386028	0.0128193	0.0151401	0.119752	0.0564697	0.0542098	0.122522	0.00961616	0.0295304	0.00717408	0.00764231	0.034838	0.0057717	0.0188724	0.0105287	0.014586	0.0344022	0.0678265	0.0172803	0.114972	0.173892	0.0175752	0.0160001	0.0433166	0.114118	0.00367919	0.00372177	0.444173	0.151693	0.043451	0.360683	0.145092	0.39006	0.745488	1.3414	2.56371	6.89216	1.395801	0.14571	0.0264628	0.0274337	0.00911024	0.0107596	0.085104	0.0401311	0.0385251	0.0870725	0.00683388	0.0209863	0.00509838	0.00543113	0.0247582	0.00410175	0.013412	0.00748242	0.0103658	0.0244485	0.048202	0.0122805	0.0817067	0.12358	0.0124901	0.0113707	0.0307837	0.0810995	0.00261468	0.00264494	1.40713
